Date,Price,Open,High,Low,Vol.,Change %
"Mar 04, 2012",1710.90,"1,705.50","1,709.50","1,666.00",1.01K,0.12%
"Feb 26, 2012",1708.80,"1,773.60","1,790.40","1,669.00",1.16K,-3.73%
"Feb 19, 2012",1775.10,"1,736.10","1,786.00","1,733.60",0.70K,2.93%
"Feb 12, 2012",1724.50,"1,725.00","1,737.00","1,707.00",0.43K,0.07%
"Feb 05, 2012",1723.30,"1,728.00","1,751.50","1,706.40",2.32K,-0.84%
"Jan 29, 2012",1737.90,"1,737.20","1,761.30","1,715.70",65.60K,0.35%
"Jan 22, 2012",1731.80,"1,676.90","1,734.10","1,658.30",0.28K,4.09%
"Jan 15, 2012",1663.70,"1,643.70","1,664.40","1,642.10",0.09K,2.04%
"Jan 08, 2012",1630.40,"1,614.30","1,656.10","1,607.80",0.57K,0.88%
"Jan 01, 2012",1616.10,"1,568.90","1,627.80","1,566.00",0.78K,3.21%
"Dec 25, 2011",1565.80,"1,599.00","1,599.00","1,525.00",1.26K,-2.42%
"Dec 18, 2011",1604.70,"1,596.40","1,635.00","1,589.70",1.01K,0.57%
"Dec 11, 2011",1595.60,"1,707.50","1,708.20","1,565.60",2.70K,-6.84%
"Dec 04, 2011",1712.80,"1,748.90","1,752.60","1,703.00",3.21K,-1.96%
"Nov 27, 2011",1747.00,"1,711.30","1,762.90","1,699.90",82.67K,3.65%
"Nov 20, 2011",1685.50,"1,704.60","1,704.60","1,674.40",0.08K,-2.27%
"Nov 13, 2011",1724.70,"1,779.00","1,783.10","1,714.00",0.18K,-3.51%
"Nov 06, 2011",1787.50,"1,771.50","1,797.00","1,754.80",0.10K,1.83%
"Oct 30, 2011",1755.30,"1,741.90","1,766.00","1,682.50",0.94K,0.52%
"Oct 23, 2011",1746.20,"1,646.20","1,752.00","1,638.80",0.98K,6.79%
"Oct 16, 2011",1635.10,"1,683.60","1,693.50","1,608.70",0.27K,-2.78%
"Oct 09, 2011",1681.80,"1,645.60","1,691.00","1,645.60",0.45K,2.89%
"Oct 02, 2011",1634.50,"1,627.80","1,678.10","1,596.60",0.48K,0.87%
"Sep 25, 2011",1620.40,"1,646.40","1,665.40","1,562.40",7.70K,-1.04%
"Sep 18, 2011",1637.50,"1,814.70","1,818.90","1,636.30",0.23K,-9.64%
"Sep 11, 2011",1812.10,"1,852.40","1,852.40","1,768.50",0.64K,-2.39%
"Sep 04, 2011",1856.40,"1,886.30","1,911.60","1,792.80",1.34K,-0.92%
"Aug 28, 2011",1873.70,"1,817.90","1,884.20","1,783.10",1.67K,4.44%
"Aug 21, 2011",1794.10,"1,868.60","1,909.30","1,707.30",3.69K,-2.96%
"Aug 14, 2011",1848.90,"1,734.90","1,874.40","1,730.50",2.68K,6.25%
"Aug 07, 2011",1740.20,"1,679.10","1,813.50","1,678.10",7.38K,5.54%
"Jul 31, 2011",1648.80,"1,623.00","1,681.80","1,607.00",10.13K,1.26%
"Jul 24, 2011",1628.30,"1,610.00","1,634.90","1,602.80",77.14K,1.69%
"Jul 17, 2011",1601.30,"1,592.80","1,608.80","1,582.40",0.12K,0.72%
"Jul 10, 2011",1589.80,"1,550.00","1,592.80","1,542.00",0.08K,3.15%
"Jul 03, 2011",1541.20,"1,490.40","1,542.60","1,490.30",0.33K,3.97%
"Jun 26, 2011",1482.30,"1,503.50","1,514.00","1,480.00",0.84K,-1.21%
"Jun 19, 2011",1500.50,"1,536.00","1,558.50","1,498.50",1.00K,-2.48%
"Jun 12, 2011",1538.60,"1,528.10","1,541.60","1,511.30",2.04K,0.65%
"Jun 05, 2011",1528.60,"1,542.90","1,553.90","1,526.40",4.63K,-0.85%
"May 29, 2011",1541.70,"1,536.70","1,550.60","1,520.00",12.39K,0.35%
"May 22, 2011",1536.30,"1,510.50","1,538.50","1,507.00",76.83K,1.82%
"May 15, 2011",1508.80,"1,489.30","1,513.30","1,473.00",0.23K,1.03%
"May 08, 2011",1493.40,"1,501.50","1,524.10","1,484.80",0.11K,0.15%
"May 01, 2011",1491.20,"1,572.90","1,576.60","1,471.00",1.00K,-4.16%
"Apr 24, 2011",1556.00,"1,513.30","1,568.70","1,495.00",1.21K,3.51%
"Apr 17, 2011",1503.20,"1,486.30","1,508.30","1,477.50",1.44K,1.21%
"Apr 10, 2011",1485.30,"1,476.00","1,487.50","1,444.40",1.75K,0.81%
"Apr 03, 2011",1473.40,"1,429.10","1,475.50","1,428.80",5.83K,3.17%
"Mar 27, 2011",1428.10,"1,413.20","1,440.00","1,412.00",60.57K,0.14%
"Mar 20, 2011",1426.10,"1,433.50","1,446.90","1,430.40",0.18K,0.72%
"Mar 13, 2011",1415.90,"1,420.00","1,427.70","1,385.50",0.15K,-0.39%
"Mar 06, 2011",1421.50,"1,434.50","1,445.00","1,403.80",0.96K,-0.47%
"Feb 27, 2011",1428.20,"1,410.70","1,440.50","1,407.70",2.23K,1.38%
"Feb 20, 2011",1408.70,"1,395.10","1,415.30","1,395.10",1.17K,1.48%
"Feb 13, 2011",1388.20,"1,357.80","1,391.80","1,356.60",0.87K,2.08%
"Feb 06, 2011",1359.90,"1,345.80","1,368.80","1,343.80",4.49K,0.86%
"Jan 30, 2011",1348.30,"1,339.00","1,360.00","1,323.30",20.66K,0.57%
"Jan 23, 2011",1340.70,"1,352.30","1,352.30","1,307.70",73.44K,-0.02%
"Jan 16, 2011",1341.00,"1,365.10","1,376.20","1,338.60",0.18K,-1.43%
"Jan 09, 2011",1360.40,"1,369.00","1,392.50","1,356.70",0.72K,-0.59%
"Jan 02, 2011",1368.50,"1,415.60","1,423.90","1,355.50",0.71K,-3.70%
"Dec 26, 2010",1421.10,"1,373.50","1,420.70","1,373.50",1.12K,2.98%
"Dec 19, 2010",1380.00,"1,379.50","1,390.00","1,373.70",0.40K,0.10%
"Dec 12, 2010",1378.60,"1,384.50","1,407.60","1,362.50",1.17K,-0.41%
"Dec 05, 2010",1384.30,"1,414.00","1,431.10","1,372.00",4.80K,-1.50%
"Nov 28, 2010",1405.40,"1,364.00","1,415.10","1,352.60",114.51K,3.16%
"Nov 21, 2010",1362.30,"1,369.40","1,377.80","1,364.50",0.02K,0.75%
"Nov 14, 2010",1352.20,"1,363.70","1,372.60","1,329.50",0.19K,-0.97%
"Nov 07, 2010",1365.40,"1,390.50","1,423.20","1,360.10",0.43K,-2.28%
"Oct 31, 2010",1397.30,"1,360.30","1,398.00","1,327.50",0.41K,2.96%
"Oct 24, 2010",1357.10,"1,333.60","1,358.70","1,321.10",0.74K,2.47%
"Oct 17, 2010",1324.40,"1,358.00","1,372.60","1,317.50",0.71K,-3.41%
"Oct 10, 2010",1371.10,"1,346.70","1,383.90","1,343.60",0.72K,2.00%
"Oct 03, 2010",1344.20,"1,318.30","1,363.20","1,312.00",0.85K,2.14%
"Sep 26, 2010",1316.10,"1,297.80","1,320.00","1,287.50",7.63K,1.55%
"Sep 19, 2010",1296.00,"1,281.70","1,297.40","1,271.80",0.18K,1.60%
"Sep 12, 2010",1275.60,"1,242.60","1,279.60","1,242.60",0.23K,2.50%
"Sep 05, 2010",1244.50,"1,256.10","1,260.20","1,239.00",0.06K,-0.38%
"Aug 29, 2010",1249.20,"1,237.10","1,254.30","1,233.00",0.40K,1.07%
"Aug 22, 2010",1236.00,"1,228.90","1,243.30","1,211.50",0.79K,0.72%
"Aug 15, 2010",1227.20,"1,218.00","1,237.60","1,218.00",0.79K,1.01%
"Aug 08, 2010",1214.90,"1,205.80","1,216.00","1,191.00",2.15K,0.96%
"Aug 01, 2010",1203.40,"1,181.80","1,211.00","1,174.70",4.73K,1.84%
"Jul 25, 2010",1181.70,"1,192.60","1,192.60","1,158.70",59.92K,-0.51%
"Jul 18, 2010",1187.70,"1,182.20","1,198.60","1,180.00",0.15K,-0.03%
"Jul 11, 2010",1188.00,"1,206.20","1,217.40","1,186.70",0.23K,-1.79%
"Jul 04, 2010",1209.60,"1,207.30","1,213.00","1,185.30",0.19K,0.18%
"Jun 27, 2010",1207.40,"1,254.50","1,262.00","1,200.80",0.76K,-3.85%
"Jun 20, 2010",1255.80,"1,257.40","1,264.80","1,226.90",0.90K,-0.11%
"Jun 13, 2010",1257.20,"1,230.20","1,261.50","1,217.70",1.95K,2.30%
"Jun 06, 2010",1228.90,"1,220.40","1,252.10","1,211.00",3.04K,1.04%
"May 30, 2010",1216.20,"1,217.00","1,228.20","1,196.90",9.97K,0.33%
"May 23, 2010",1212.20,"1,184.00","1,218.50","1,184.00",122.35K,3.10%
"May 16, 2010",1175.70,"1,233.30","1,235.90","1,177.00",0.67K,-4.21%
"May 09, 2010",1227.40,"1,202.00","1,246.50","1,189.20",0.67K,1.44%
"May 02, 2010",1210.00,"1,178.60","1,210.80","1,159.20",0.47K,2.53%
"Apr 25, 2010",1180.10,"1,160.10","1,181.30","1,148.60",0.75K,2.34%
"Apr 18, 2010",1153.10,"1,133.90","1,154.60","1,124.00",0.55K,1.48%
"Apr 11, 2010",1136.30,"1,168.50","1,169.00","1,130.40",1.59K,-2.14%
"Apr 04, 2010",1161.10,"1,122.30","1,164.80","1,119.90",5.16K,3.20%
"Mar 28, 2010",1125.10,"1,110.70","1,127.70","1,101.10",63.07K,1.89%
"Mar 21, 2010",1104.20,"1,102.10","1,104.70","1,085.50",0.11K,-0.29%
"Mar 14, 2010",1107.40,"1,104.20","1,131.40","1,101.40",0.26K,0.54%
"Mar 07, 2010",1101.50,"1,134.60","1,136.30","1,099.90",0.25K,-2.93%
"Feb 28, 2010",1134.80,"1,119.30","1,145.00","1,113.60",0.76K,1.48%
"Feb 21, 2010",1118.30,"1,123.40","1,127.40","1,088.70",1.22K,-0.27%
"Feb 14, 2010",1121.30,"1,094.80","1,127.00","1,092.40",3.14K,2.92%
"Feb 07, 2010",1089.50,"1,067.50","1,097.10","1,061.60",3.26K,3.54%
"Jan 31, 2010",1052.20,"1,081.00","1,124.90","1,045.20",10.01K,-2.84%
"Jan 24, 2010",1083.00,"1,100.40","1,100.40","1,073.20",112.64K,-0.57%
"Jan 17, 2010",1089.20,"1,131.10","1,138.40","1,083.00",0.21K,-3.62%
"Jan 10, 2010",1130.10,"1,143.00","1,161.20","1,121.00",0.42K,-0.71%
"Jan 03, 2010",1138.20,"1,097.10","1,139.20","1,097.10",0.71K,3.93%
"Dec 27, 2009",1095.20,"1,111.80","1,111.90","1,086.00",1.00K,-0.81%
"Dec 20, 2009",1104.10,"1,115.50","1,119.20","1,075.00",1.02K,-0.60%
"Dec 13, 2009",1110.80,"1,114.50","1,141.50","1,095.70",1.50K,-0.77%
